chunk_id,doc_id,source_file,chunk_index,heading_guess,chunk_text,start_char,end_char,char_count,possible_legal_section,created_at
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0061,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,61,(1) the Data Controller or the Data Processor is a public authority as,"r and the Data Processor shall designate a data
protection officer in the following circumstances:

(1) the Data Controller or the Data Processor is a public authority as
prescribed and announced by the Committee;

(2) the activities of the Data Controller or the Data Processor in the
collection, use, or disclosure of the Personal Data require a regular monitoring of the Personal
Data or the system, by the reason of having a large number of Personal Data as prescribed and
announced by the Committee; or

(3) the core activity of the Data Controller or the Data Processor is the
collection, use or disclosure of the Personal Data according to Section 26.

In the event that the Data Controller or the Data Processor are in the same
affiliated business or are in the same group of undertakings, in order to jointly operate the
business or group of undertakings as prescribed and announced by the Committee according to

[Page 21]
21
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019",53585,54574,989,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0062,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,62,"Section 29 paragraph two, such Data Controller or Data Processor may jointly designate a data","Section 29 paragraph two, such Data Controller or Data Processor may jointly designate a data
protection officer. In this regard, each establishment of the Data Controller or the Data
Processor in the same affiliated business or in the same group of undertakings must be able to
easily contact the data protection officer.
The provisions in paragraph two shall apply to the Data Controller or the Data
Processor who is a public authority in (1) that is large in size or has several establishments
mutatis mutandis.
In the event that the Data Controller or the Data Processor in paragraph one
has to designate the representative according to Section 37 (5), the provisions in paragraph
one shall apply to the representative mutatis mutandis.
The Data Controller and the Data Processor shall have an obligation to inform
the information of the data protection officer, contact address and contact channels to the data
subject and the Office. The data subject shall be able to contact the data protection officer with
respect to the collection, use or disclosure of the Personal Data and the exercise of rights of
the data subject under this Act.",54576,55719,1143,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0063,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,63,"Section 29 paragraph two, such Data Controller or Data Processor may jointly designate a data","e or disclosure of the Personal Data and the exercise of rights of
the data subject under this Act.
The Committee may prescribe and announce the qualifications of the data
protection officer by taking into account the knowledge or expertise with respect to the
Personal Data protection.
The personal data protection officer may be a staff of the Data Controller or
the Data Processor, or a service provider under the contract with the Data Controller or the
Data Processor.",55620,56093,473,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0064,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,64,Section 42 The data protection officer shall have the following duties:,"rocessor, or a service provider under the contract with the Data Controller or the
Data Processor.

Section 42 The data protection officer shall have the following duties:

(1) give advices to the Data Controller or the Data Processor, including the
employees or service providers of the Data Controller or of the Data Processor with respect to
compliance with this Act;

(2) investigate the performance of the Data Controller or the Data Processor,
including the employees or service providers of the Data Controller or of the Data Processor
with respect to the collection, use or disclosure of the Personal Data for compliance with this
Act;

(3) coordinate and cooperate with the Office in the circumstance where there
are problems with respect to the collection, use or disclosure of the Personal Data undertaken
by the Data Controller or the Data Processor, including the employees or service providers of
the Data Controller or of the Data Processor with respect to the compliance with this Act; and

(4) keep confidential the Personal Data known or acquired in the course of his
or her performance of duty under this Act.",55995,57123,1128,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0065,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,65,The Data Controller or the Data Processor shall support the data protection,"he Personal Data known or acquired in the course of his
or her performance of duty under this Act.

The Data Controller or the Data Processor shall support the data protection
officer in performing the tasks by providing adequate tools or equipment, as well as facilitate
the access to the Personal Data in order to perform the duties.

The Data Controller or the Data Processor shall not dismiss or terminate the

[Page 22]
22
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019

data protection officer’s employment by the reason that the data protection officer performs his
or her duties under this Act. In the event that there is any problem when performing the duties,
the data protection officer must be able to directly report to the highest management person of
the Data Controller or the Data Processor.

The data protection officer may be able to perform other duties or tasks but
the Data Controller or the Data Processor must warrant to the Office that such duties or tasks
are not against or contrary to the performance of the duties under this Act.

Chapter IV

Office of the Personal Data Protection Committee

---------------------------",57025,58181,1156,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0066,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,66,Section 43 There shall be an Office of the Personal Data Protection,"Section 43 There shall be an Office of the Personal Data Protection
Committee, whose objectives are to protect Personal Data, encourage and support the
country’s development regarding Personal Data protection.
The Office shall act as a government agency, with the status of a juristic person.
The Office shall not be deemed a public sector under the law on administrative organization
of the state, or a state enterprise under the law on budget procedures or other laws.
The Office’s operation shall not be governed by the laws on labor
protection, labor relations, state enterprise labor relations, social security, and
workmen’s compensation. However, the staff and employees of the Office shall be entitled
to compensation at the rate not less than the rate stipulated by the laws on labor protection,
social security, and workmen’s compensation.
The Office shall be deemed a government agency under the law on tort
liability of government official.
Section 44 In addition to the Office’s duty to carry out its operations to
achieve the objectives as set out in Section 43 paragraph one, the Office shall have the duty to",58183,59307,1124,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0067,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,67,Section 43 There shall be an Office of the Personal Data Protection,"to
achieve the objectives as set out in Section 43 paragraph one, the Office shall have the duty to
perform academic and administrative tasks for the Committee, the commission supervising
the Office of Personal Data Protection Committee, the expert committee, and the sub-
committee. The Office shall also have the following duties and power:
(1) To draft the master plan on the operation for the promotion and protection
of Personal Data, which are coherent with national policies, national strategies and relevant
national plans, and to draft the master plan and corrective measures regarding the
difficulties in carrying out such national level policies, strategies and plans in order to propose
to the Committee;
(2) To promote and support the research for the development of technology
relating to the protection of Personal Data;
(3) To analyze and verify the compliance with and accuracy of the standards
or measures, or t h e s u p e r v i s i o n m e c h a n i s m in connection with Personal
Data protection, as well as to review and certify the Personal Data protection policy",59208,60295,1087,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0068,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,68,[Page 23],"ith Personal
Data protection, as well as to review and certify the Personal Data protection policy

[Page 23]
23
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019",60197,60363,166,False,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0069,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,69,"(4) To conduct surveys, collect information, and follow the latest updates and","according to Section 29;
(4) To conduct surveys, collect information, and follow the latest updates and
trends on Personal Data protection, as well as to conduct analysis and research on
Personal Data protection issues that affect the country’s development, to propose to the
Committee.
(5) To liaise with the public sector, state enterprises, local government
administration, public organizations, or other organizations of the country regarding Personal
Data protection;
(6) To provide consultations to government a g e n c y and private agency
in acting in compliance with this Act;
(7) To act as the center to provide academic services or services related to
Personal Data protection to the government agency, private agencies, and the public, including
to promote and provide knowledge and understanding regarding Personal Data protection;
(8) To establish course outlines and provide training of the performance of
the Data Controller, Data Processor, data protection officer, employees, service providers, or
the people in general;
(9) To enter into agreements and cooperate with organizations or agencies",60365,61477,1112,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0070,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,70,"(4) To conduct surveys, collect information, and follow the latest updates and","or
the people in general;
(9) To enter into agreements and cooperate with organizations or agencies
both domestic and international, in the matters relating to the Office’s operation carried out
under the Office’s duties and power, upon obtaining the approval from the Committee;
(10) To follow-up on and evaluate compliance with this Act; and
(11) To carry out other duties as assigned by the Committee, the
commission supervising the Office of Personal Data Protection Committee, the expert
committee, or the sub-committee, or as specified by law.
Section 45 In carrying out the Office’s operation, apart from those stipulated
under Section 44, the Office shall also have the power and duties to carry out the following:",61378,62100,722,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0071,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,71,"(1) To hold the title to, be in the possession of, and hold the property","ated
under Section 44, the Office shall also have the power and duties to carry out the following:

(1) To hold the title to, be in the possession of, and hold the property
right to properties;
(2) To create rights or carry out all kinds of juristic acts to bind upon
properties, as well as to carry out any other juristic acts for the purpose of carrying out the
Office’s operation;
(3) To provide and to give funding to support the Office’s operations;
(4) To impose fees, maintenance fees, compensation, or service fees for the
Office’s operations according to the Office’s objectives, in accordance with the criteria and
at the rate specified by the Office, with the approval of the commission supervising the
Office of Personal Data Protection Committee; and
(5) To carry out any other acts that the law specifies to be the duties and
powers of the Office, or as assigned by the Committee, the commission supervising the Office
of Personal Data Protection Committee, the expert committee, or the sub-committee.
Section 46 The fund and properties used in the Office’s business operations
shall consist of the following:

[Page 24]
24
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019",62002,63193,1191,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0072,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,72,(1) Initial budget provided by the government under Section 94 paragraph,"(1) Initial budget provided by the government under Section 94 paragraph
one;
(2) General grants as reasonably provided by the government on a yearly
basis;
(3) Subsidy from domestic or international government agencies, or
international governmental organizations;
(4) Fees, maintenance fees, compensation, service fees, or incomes incurred
from the Office’s operations carried out under the Office’s duties and power;
(5) Interests of funds or any other incomes obtained from properties of the
Office.
The funds and properties of the Office under paragraph one are required to be
submitted to the Ministry of Finance as public revenue.
Section 47 The immovable properties that the Office acquires by the
purchase or exchange using the Office’s revenue in Section 46(4) or (5) shall be under
the Office’s ownership.
Section 48 There shall be a commission supervising the Office of Personal
Data Protection Committee consisting of a Chairperson, who is selected and appointed
from a person having distinguished knowledge, skills and experience in Personal Data
protection, the Permanent Secretary of the Ministry of Digital Economy and Society, and the",63195,64347,1152,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0073,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,73,(1) Initial budget provided by the government under Section 94 paragraph,"al Data
protection, the Permanent Secretary of the Ministry of Digital Economy and Society, and the
Secretary-General of Office of the National Digital Economy and Society Commission as
directors, and six honorary directors which ,at least three persons, are selected and
appointed from persons having distinguished knowledge, skills and experience in Personal
Data protection; and other related areas which will be useful for the operation of the Office.
The Secretary-General shall be a director and secretary, and shall appoint
assistant secretaries from the officials of the Office not exceeding two persons.
The substances of Section 11 and Section 13 shall apply to the Chairperson
and the honorary director of the Commission mutatis mutandis.
Section 49 There shall be a selection committee of eight members, consisting
of the persons appointed by the Committee, having the duty to select the appropriate persons
who should be appointed as the Chairperson and the honorary director in Section 48.",64248,65251,1003,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0074,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,74,The selection committee shall select one member to act as the,"priate persons
who should be appointed as the Chairperson and the honorary director in Section 48.

The selection committee shall select one member to act as the
Chairperson of the selection committee and another one member to act as the Secretary of
the selection committee a n d the Office shall perform the duty as the administrative unit
of the selection committee.
In the event that any member of the selection committee is vacant, a new
member must be selected to replace such vacancy without delay. During the time that no
new member has been selected, the selection committee shall consist of the existing members.

No member of the Section Committee shall be entitled to be nominated as the
Chairperson and the honorary director in Section 48.

The rules and procedures of selection shall be as prescribed by the

[Page 25]
25
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019

Committee by taking into account the transparency and fairness in the selection.",65153,66124,971,False,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0075,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,75,Section 50 In selecting the Chairperson and t h e honorary director in,"ette
27 May 2019

Committee by taking into account the transparency and fairness in the selection.

Section 50 In selecting the Chairperson and t h e honorary director in
Section 48, the selection committee shall select the persons who have qualifications in
Section 48 paragraph
one, including having the qualifications and no prohibited
characteristics under Section 48 paragraph three and agree to be nominated for the selection
in the same number as the number of Chairperson and t h e honorary director to be
appointed in Section 48.

After the total number of Chairperson and the honorary director in Section 48
have been selected, the selection committee shall submit the name of Chairperson and the
honorary director in Section 48 together with the evidence of qualifications and no
prohibited characteristics as well as the consent of such persons to the Committee for the
appointment as the Chairperson and the honorary director according to Section 48.

The Committee shall publish names of the appointed Chairperson and the
honorary directors in Section 48 in the Government Gazette.

Section 51 The Chairperson and the honorary director in Section 48 shall
hold office for a term of 4 years.",66026,67230,1204,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0076,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,76,"Upon the expiration of the term of office in paragraph one, the appointment of","1 The Chairperson and the honorary director in Section 48 shall
hold office for a term of 4 years.

Upon the expiration of the term of office in paragraph one, the appointment of
the new Chairperson and the new honorary director must be done within 60 days. If the new
Chairperson or the new honorary director has not y e t been appointed, the Chairperson or
the honorary director whose term of office has expired, shall be in office to continue to perform
his or her duties until the new appointed Chairperson or the honorary director assumes his or
her duties.
The Chairperson, or the honorary director, who vacates office upon the
expiration of the term, may be reappointed, but shall not seat in his or her office for more than
2 terms.",67132,67872,740,False,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0077,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,77,Section 52 In the case where the Chairperson or the honorary director in,"on of the term, may be reappointed, but shall not seat in his or her office for more than
2 terms.

Section 52 In the case where the Chairperson or the honorary director in
Section 48 vacates office before the expiration of the term, the commission supervising the
Office of Personal Data Protection Committee shall consist of all the existing members until
the new Chairperson or the new honorary director is appointed. In the case where the
Chairperson vacates office before the expiration of the term, the Permanent Secretary of the
Ministry of Digital Economy and Society shall temporarily perform the duties of the
Chairperson.
The new Chairperson and honorary director shall be appointed to replace the
vacant office within 60 days from the date of the vacant office and shall be in office for the
remaining office term of the replaced person. If the remaining office term of the Chairperson
and the honorary director is less than ninety days, the appointment of the new Chairperson or the
new honorary director may not have to be made.

Section 53 At a meeting of the commission supervising the Office of Personal
Data Protection Committee, the presence of not less than one-half of all the members is

[Page 26]
26
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019",67774,69050,1276,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0078,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,78,required to constitute a quorum.,"one-half of all the members is

[Page 26]
26
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019

required to constitute a quorum.
The Chairperson shall preside over the meeting. If the Chairperson does not
attend the meeting, or is unable to perform the duties, the attending members shall elect one
member among themselves to be the chairperson of the meeting.
A decision of the meeting shall be made by a majority of votes. Each
member shall have one vote. In case of equal votes, the chairperson of the meeting shall have
an additional vote as the decisive vote.
Any member having an interest in the matter to be considered in the meeting
shall be prohibited from attending such meeting.
The meeting of the commission supervising the Office of Personal Data
Protection Committee may be undertaken by electronic means, as prescribed by the
Committee.

Section 54 The Commission Supervising the Office of Personal Data
Protection Committee shall have the following powers and duties.
(1) To prescribe administration policy and give approval to the Office’s
operation plan;",68952,70028,1076,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0079,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,79,"(2) To issue rules governing the organization, financial matters, human","d duties.
(1) To prescribe administration policy and give approval to the Office’s
operation plan;

(2) To issue rules governing the organization, financial matters, human
resources administration, general administrative works, internal audit, including welfares
and support services of the Office;
(3) To approve the annual operation plan, annual spending plan and annual
budget o f the Office;
(4) To control the administration and operation of the Office and the
Secretary-General to be in accordance with this Act and other related laws;
(5) To appoint a selection committee for the selection of the Secretary-
General;

(6) To determine any appeals against the administrative orders of the
Secretary-General in the part of the Office’s administration;
(7) To evaluate the result of the Office’s operation and the Secretary-
General’s work performance; and
(8) To perform any other duties prescribed by this Act or other related laws as
the duties and power of the Commission Supervising the Office of Personal Data Protection
Committee or as assigned by the Committee or the Cabinet.

For the rules in (2), if there is a restriction of the power of the Secretary-
General in entering into a juristic act with a third party, it must be published in the
Government Gazette.",69930,71206,1276,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0080,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,80,[Page 27],"n entering into a juristic act with a third party, it must be published in the
Government Gazette.

[Page 27]
27
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019

Section 55 The commission supervising the Office of Personal Data
Protection Committee shall have the power to appoint a sub-committee to perform any
duties or act as assigned by the commission supervising the Office of Personal Data
Protection Committee.
The commission supervising the Office of Personal Data Protection
Committee may appoint persons having skills or experience that will be useful for the duties
performed by the commission supervising the Office of Personal Data Protection Committee
as its advisers.
The performance of duties and numbers of the sub-committee in paragraph
one or persons in paragraph two shall be in accordance with those prescribed by the
commission supervising the Office of Personal Data Protection Committee.
For a meeting of the sub-committee, the substances of Section 53 shall apply
mutatis mutandis.",71108,72120,1012,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0081,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,81,Section 56 The Chairperson and members of the commission supervising the,"ee.
For a meeting of the sub-committee, the substances of Section 53 shall apply
mutatis mutandis.

Section 56 The Chairperson and members of the commission supervising the
Office of Personal Data Protection Committee, advisers of the commission supervising the
Office of Personal Data Protection Committee, Chairperson and members of the sub-
committee appointed by the commission supervising the Office of Personal Data Protection
Committee shall receive a meeting allowance or other benefits according to the rules
prescribed by the Committee with the approval of the Ministry of Finance.

Section 57 There shall be a Secretary-General who is appointed by the
commission supervising the Office of Personal Data Protection Committee and the Secretary-
General has the duty to administer the affairs of the Office.
The appointment of the Secretary-General in paragraph one shall be made
in accordance with the rules and methods of recruitment, as prescribed by the
commission supervising the Office of Personal Data Protection Committee.

Section 58 A person to be appointed Secretary-General must have the
qualifications as follows.
(1) being of Thai nationality;

(2) being not lower than thirty-five years old but not over sixty years old;",72022,73265,1243,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0082,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,82,"(3) having knowledge, skills and experience in the areas related to the mission","of Thai nationality;

(2) being not lower than thirty-five years old but not over sixty years old;

(3) having knowledge, skills and experience in the areas related to the mission
of the Office and administration;

Section 59 Any person holding any of the following prohibiting characteristics
shall not be Secretary-General:
(1) being bankrupt or having been dishonestly bankrupt;
(2) being an incompetent or quasi-incompetent person;

[Page 28]
28
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019",73167,73670,503,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0083,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,83,"(3) having been subject to a final judgement to imprisonment, regardless of","t or quasi-incompetent person;

[Page 28]
28
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019

(3) having been subject to a final judgement to imprisonment, regardless of
whether he or she has actually been imprisoned or not, except for an offence committed by
negligence or a misdemeanor;
(4) being a civil official, staff, or employee of government agency, or state
enterprise, or other governmental organization, or local official agency;
(5) being or having been an official politician, a person holding political
position, a member of the local assembly, or in a management position of local administration,
unless having been discharged from his or her office of not less than one year;
(6) being or having been a director, or other political position in a political
party, or an officer of the political party, unless having been discharged from his or her office
of not less than one year;
(7) having been fired, dismissed, or discharged from an official service on
grounds of dishonest performance of duties or having committed severe wrongful acts, or
removed from his or her office;
(8) having been discharged on grounds of not passing the performance
evaluation in accordance with Section 62(4); and
(9) being a direct or indirect stake person in the Office's related business.",73572,74866,1294,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0084,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,84,Section 60 The Secretary-General shall hold office for each term of four years,"h Section 62(4); and
(9) being a direct or indirect stake person in the Office's related business.

Section 60 The Secretary-General shall hold office for each term of four years
and may be reappointed. However, the Secretary-General shall not hold office more than
two terms.
Not less than thirty days but not over sixty days before the end of the office
term of the Secretary-General or within sixty days from the date that the Secretary-General
vacates office before the end of the office term, the commission supervising the Office of
Personal Data Protection Committee shall appoint a selection committee to select a new
Secretary-General. The selection committee shall nominate not more than three appropriate
persons to the commission supervising the Office of Personal Data Protection Committee.
Section 61 In each year, the performance of the Secretary-General shall be
evaluated in accordance with the period and method prescribed by the commission supervising
the Office of Personal Data Protection Committee.

Section 62 In addition to vacating office upon the expiration of the term in
Section 60, the Secretary-General shall vacate office upon:
(1) death;

(2) resignation;

(3) being disqualified under Section 58, or under any of the prohibited
characteristics under Section 59; or",74768,76065,1297,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0085,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,85,(4) being dismissed by the commission supervising the Office of Personal,"disqualified under Section 58, or under any of the prohibited
characteristics under Section 59; or

(4) being dismissed by the commission supervising the Office of Personal
Data Protection Committee due to failure to pass the performance evaluation, disgraceful

[Page 29]
29
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019

behavior, negligence or dishonesty in the performance of duties, or incapability.

Section 63 The Secretary-General shall have the following duties and power.",75967,76456,489,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0086,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,86,(1) To manage the works of the Office for the achievements according,"(1) To manage the works of the Office for the achievements according
to the Office’s missions and in accordance with the national policies and plans, strategic
plans, policy of the Cabinet, of the Committee and of the commission supervising the
Office of Personal Data Protection Committee and according to the rules, regulations or
resolutions of the commission supervising the Office of Personal Data Protection Committee;
(2) To establish regulations with respect to the operations of the Office
which are not contrary to or against the laws, the Cabinet resolutions and the regulations,
rules, requirements, policies, resolutions or notifications prescribed by the commission
supervising the Office of Personal Data Protection Committee;
(3) To act as the supervisor of the staffs and employees of the Office and
to evaluate the performance of the staffs and employees of the Office according to the Office’s
rules or regulations.
(4) To appoint the Deputy Secretary-General and the Assistant Secretary-
General by the approval of the commission supervising the Office of Personal Data Protection
Committee in order to act as the Secretary-General’s assistant as assigned by the Secretary-",76458,77651,1193,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0087,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,87,(1) To manage the works of the Office for the achievements according,"ection
Committee in order to act as the Secretary-General’s assistant as assigned by the Secretary-
General;",77552,77660,108,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0088,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,88,"(5) To recruit, appoint, promote, decrease or deduct the salary of, and to","mittee in order to act as the Secretary-General’s assistant as assigned by the Secretary-
General;

(5) To recruit, appoint, promote, decrease or deduct the salary of, and to
take disciplinary action against the staffs and employees of the Office, as well as to dismiss
the staffs and employees of the Office according to the rules or regulations of the
commission supervising the Office of Personal Data Protection Committee;
(6) To perform any act according to the regulations, rules, requirements,
policies, resolutions or notifications prescribed by the Commission Supervising the Office
of Personal Data Protection Committee.
The Secretary-General shall be responsible for the administration of the Office
and shall directly report to the commission supervising the Office of Personal Data
Protection Committee.

Section 64 In the Office’s affairs related to the third party, the Secretary-
General shall act as the Office’s representative. In this connection, the Secretary-General may
grant the power to any person to perform any specific work on his or her behalf
according to the rules prescribed by the commission supervising the Office of Personal Data
Protection Committee.",77562,78747,1185,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0089,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,89,Section 65 The commission supervising the Office of Personal Data,"e rules prescribed by the commission supervising the Office of Personal Data
Protection Committee.

Section 65 The commission supervising the Office of Personal Data
Protection Committee shall be responsible for determining salary rate and other benefits of the
Secretary-General according to the rules prescribed by the Cabinet.

Section 66 In the interests of administration of the Office, the Secretary-

[Page 30]
30
No. 136 Chapter 69 Gor
Government Gazette
27 May 2019",78649,79123,474,True,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0090,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,90,"General may request a civil official, staff, officer, or employee of a public sector,","General may request a civil official, staff, officer, or employee of a public sector,
government agency, state enterprise, c i v i l local administration, public organization or
other government agencies to work as its t e m p o r a r y staff or employee , p r o v i d e d
t h a t t h e approval is obtained from his o r h e r supervisor or employer with an
agreement made at the time of such approval. In the event that a government official is
approved to work as a temporary staff or employee, it shall be deemed that such person is
permitted to leave the original official service or employment to perform any work.
Upon the end of the term approved to work for the Office, the government
official in paragraph one shall be entitled to return and be appointed to be in office and to
receive the salary in the original official service or work unit not lower than the original level
of position and salary according to the agreement made at the time of the approval.
In the event that such government official has returned and been appointed to
work in the original official service or work unit in paragraph two, the period that such",79125,80262,1137,False,2026-05-19T15:42:45.681322+00:00
entranslation_of_the_personal_data_protection_act_0_1c77b4099e_chunk_0091,entranslation_of_the_personal_data_protection_act_0_1c77b4099e,entranslation_of_the_personal_data_protection_act_0.pdf,91,"General may request a civil official, staff, officer, or employee of a public sector,","ointed to
work in the original official service or work unit in paragraph two, the period that such
government official worked for the Office shall be counted as full time working in such
original official service or work unit, as the case may be, for the purpose of calculating pension
or other benefits of the same nature.",80163,80487,324,False,2026-05-19T15:42:45.681322+00:00
